BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon,total_dosage_unit,total_records,countyfips,average_population,per_person,linear_per_person,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BE5276452,LA,BOSSIER,32.4604,-93.6634,467000,649,22015,113206.57142857143,0.6,1.8487809307595495,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",4890 BARKSDALE BLVD.,BOSSIER CITY,71112,DBA: CVS/PHARMACY  # 05396,
FF3067471,LA,BOSSIER,32.5338,-93.5157,48700,191,22015,113206.57142857143,0.1,0.19270294422513667,RETAIL PHARMACY,FRED'S PHARMACY #2074,400 W. MCKINLEY AVE.,HAUGHTON,71037,,
BB6526872,LA,BOSSIER,32.6781,-93.745,889400,3028,22015,113206.57142857143,1.1,3.5210910945466316,CHAIN PHARMACY,BROOKSHIRE PHARMACY #17,6280 HWY 3,BENTON,71006,,
BF9945582,LA,BOSSIER,32.6305,-93.7426,604700,2241,22015,113206.57142857143,0.8,2.3939445423918437,RETAIL PHARMACY,FRED'S PHARMACY # 1534,5604 HWY 3,BENTON,71006,,
BW9689021,LA,BOSSIER,32.5662,-93.7111,1178360,3299,22015,113206.57142857143,1.5,4.665103274773703,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3400 AIRLINE DR,BOSSIER CITY,71111,DBA: WALGREENS # 09998,
FT0377920,LA,BOSSIER,32.5587,-93.7065,505060,1571,22015,113206.57142857143,0.6,1.9994630444757813,CHAIN PHARMACY,TARGET STORES A DIV. OF TARGET CORP.,TARGET STORE T-2273,BOSSIER CITY,71111,ATTN PHARMACY,2735 BEENE BLVD
FW2005103,LA,BOSSIER,32.5754,-93.7136,160370,351,22015,113206.57142857143,0.2,0.6348120256411012,RETAIL PHARMACY,WELLCARE PHARMACY & HOME INFUSION,4160 AIRLINE DR,BOSSIER CITY,71111,,
AD2692196,LA,BOSSIER,32.5754,-93.7136,17650,60,22015,113206.57142857143,0,0.06977389454334484,RETAIL PHARMACY,DENMON'S LOUISIANA PHARMACY,4160 AIRLINE DRIVE,BOSSIER CITY,71111,,
FS2531437,LA,CADDO,32.4974,-93.7468,1708350,1596,22017,252980.2857142857,1,3.0264942802096897,RETAIL PHARMACY,SPECIALISTS PHARMACY,1500 LINE AVENUE,SHREVEPORT,71101,,SUITE 104B
BL5799044,LA,CADDO,32.4933,-93.7465,830180,2994,22017,252980.2857142857,0.5,1.4706845787491036,RETAIL PHARMACY,LINE AVENUE PHARMACY INC,1822 LINE AVENUE,SHREVEPORT,71101,,
BS5523178,LA,CADDO,32.4946,-93.7501,233645,1208,22017,252980.2857142857,0.1,0.4138334676193788,RETAIL PHARMACY,CHRISTUS SCHUMPERT APOTHECARY,ONE SAINT MARY PLACE,SHREVEPORT,71101,,
BB4560454,LA,CADDO,32.4824,-93.7406,964200,4560,22017,252980.2857142857,0.5,1.7081210844253938,CHAIN PHARMACY,BROOKSHIRE PHARMACY,510 KINGS HIGHWAY,SHREVEPORT,71104,,
BW6961278,LA,CADDO,32.4808,-93.7464,2193000,4764,22017,252980.2857142857,1.2,3.8851243539002884,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",3124 LINE AVE,SHREVEPORT,71104,DBA: WALGREENS # 05992,
BO3569627,LA,CADDO,32.4569,-93.8055,1313700,897,22017,252980.2857142857,0.7,2.3273126881700845,RETAIL PHARMACY,OUTREACH PHARMACY,4140 HOLLYWOOD STE B,SHREVEPORT,71109,,
AK2361892,LA,CADDO,32.4039,-93.8008,1392200,3375,22017,252980.2857142857,0.8,2.4663871971656732,CHAIN PHARMACY,KROGER PHARMACY #427,9155 MANSFIELD ROAD,SHREVEPORT,71118,,
BS9092711,LA,CADDO,32.4028,-93.7968,50180,379,22017,252980.2857142857,0,0.08879773777382904,RETAIL PHARMACY,SOUTH SHREVEPORT PHARMACY,2520 BERT KOUNS,SHREVEPORT,71118,,SUITE 103
BC7691199,LA,CADDO,32.4032,-93.8002,2000,15,22017,252980.2857142857,0,0.0034396505966639884,RETAIL PHARMACY,COMPLETE VITAL CARE,2530 BERT KOUNS,SHREVEPORT,71118,OF SHREVEPORT,SUITE 116
BK2824919,LA,CALCASIEU,30.2036,-93.2182,834540,2302,22019,188386.85714285713,0.6,1.985356222935054,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,2825 RYAN STREET,LAKE CHARLES,70601,RITE AID #7307,
BB7100441,LA,CALCASIEU,30.1979,-93.2164,124220,508,22019,188386.85714285713,0.1,0.29542901006357014,RETAIL PHARMACY,BOUDREAUX'S NEW DRUG STORE,404 EAST PRIEN LAKE RD,LAKE CHARLES,70601,,
AK3365625,LA,CALCASIEU,30.2124,-93.2128,559300,2231,22019,188386.85714285713,0.4,1.3305308399094493,CHAIN PHARMACY,KROGER CO,600 12TH ST,LAKE CHARLES,70601,,
BW5580685,LA,CALCASIEU,30.1955,-93.1762,2136170,9088,22019,188386.85714285713,1.6,5.082073136565404,CHAIN PHARMACY,WAL-MART PHARMACY 10-0469,3415 US 14,LAKE CHARLES,70607,,
FL0355811,LA,CALCASIEU,30.3022,-93.2012,1133400,2699,22019,188386.85714285713,0.9,2.6963761109274684,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",366 SAM HOUSTON JONES PKWY,LAKE CHARLES,70611,DBA: CVS/PHARMACY  # 05455,
BT7427809,LA,CALCASIEU,30.3007,-93.2112,666280,1962,22019,188386.85714285713,0.5,1.5850476960207676,RETAIL PHARMACY,THE DRUG STORE LLC,857 SAM HOUSTON JONES PARKWAY,LAKE CHARLES,70611,,
BE5312753,LA,CALCASIEU,30.3022,-93.2012,337800,814,22019,188386.85714285713,0.3,0.8035586616643858,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",366 SAM HOUSTON JONES PKWY,LAKE CHARLES,70611,DBA: CVS/PHARMACY  # 05455,
BC5312753,LA,CALCASIEU,30.3022,-93.2012,118900,395,22019,188386.85714285713,0.1,0.28277216135809047,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",366 SAM HOUSTON JONES PKWY,LAKE CHARLES,70611,DBA: CVS/PHARMACY  # 05455,
AC4748933,LA,CALCASIEU,30.248,-93.2573,867600,2673,22019,188386.85714285713,0.7,2.0640094970333918,RETAIL PHARMACY,CARAWAY'S PHARMACY INC,820 MCKINLEY ST,WESTLAKE,70669,,
BH5058727,LA,CALCASIEU,30.2449,-93.2576,395300,1363,22019,188386.85714285713,0.3,0.940357308387145,RETAIL PHARMACY,HEALTH WISE PHARMACY,916-A SAMPSON STREET,WESTLAKE,70669,,
FC2275178,LA,CALCASIEU,30.248,-93.2573,452580,1051,22019,188386.85714285713,0.3,1.0766325515920085,RETAIL PHARMACY,CARAWAY PHARMACY,820 MCKINLEY ST,WESTLAKE,70669,ST FRANCIS BUSINESS LLC,
AP3407029,LA,CALCASIEU,30.2369,-93.3789,637160,1697,22019,188386.85714285713,0.5,1.5157681031065633,RETAIL PHARMACY,PARAGON DRUG STORE,210 G WEST NAPOLEON,SULPHUR,70663,,
BF5811179,LA,CALDWELL,32.0718,-92.0942,1430800,7043,22021,10214.42857142857,20,62.78106750446331,RETAIL PHARMACY,FRED'S PHARMACY,8155 US HWY 165,COLUMBIA,71418,,
BJ4024131,LA,CALDWELL,32.0912,-92.0897,2174320,4093,22021,10214.42857142857,30.4,95.40551283296466,RETAIL PHARMACY,J AND K DRUG,7190 HWY 165 SOUTH,COLUMBIA,71418,,P.O. BOX 1209
AC7538448,LA,CLAIBORNE,32.7916,-93.0558,1282920,2590,22027,17011.428571428572,10.8,33.800413648057386,RETAIL PHARMACY,CLAIBORNE DRUG CO,511 W. MAIN,HOMER,71040,,
BB6458269,LA,CLAIBORNE,32.8014,-93.055,1219100,3050,22027,17011.428571428572,10.2,32.11897675885313,CHAIN PHARMACY,BROOKSHIRE PHARMACY,817 WEST MAIN,HOMER,71040,,
FF1692373,LA,CLAIBORNE,32.8039,-93.0536,1074280,1586,22027,17011.428571428572,9,28.303469233084407,RETAIL PHARMACY,FRED'S PHARMACY # 1999,902 WEST MAIN STREET,HOMER,71040,,
FN2859885,LA,CLAIBORNE,32.8017,-93.0562,260750,555,22027,17011.428571428572,2.2,6.869759542167205,RETAIL PHARMACY,"NORTH LOUISIANA PHARMACEUTICAL COMPANY, INC.",833 WEST MAIN STREET,HOMER,71040,DBA CLAIBORNE PHARMACY,
BW5506095,LA,CONCORDIA,31.5774,-91.4624,1202200,5687,22029,20243,8.5,26.61734383249941,CHAIN PHARMACY,WAL-MART PHARMACY 10-1106,4283 CARTER STREET,VIDALIA,71373,,
BR5129590,LA,CONCORDIA,31.5671,-91.4278,965750,2764,22029,20243,6.8,21.382195390476877,RETAIL PHARMACY,REEVES DRUG STORE,307 CARTER STREET,VIDALIA,71373,,
BV3375828,LA,DE SOTO,32.0373,-93.7052,1376260,4009,22031,26453.85714285714,7.4,23.317077193294324,RETAIL PHARMACY,VALENTINE PHARMACY,PO BOX 1619,MANSFIELD,71052,,116 JEFFERSON STREET
BM4704676,LA,DE SOTO,32.0349,-93.7096,858870,2323,22031,26453.85714285714,4.6,14.55123629405118,RETAIL PHARMACY,MANSFIELD DRUG CO,132 JEFFERSON STREET,MANSFIELD,71052,,PO BOX 1329
BB5831195,LA,DE SOTO,32.0384,-93.697,511800,3319,22031,26453.85714285714,2.8,8.671029098511413,CHAIN PHARMACY,BROOKSHIRE PHARMACY,1117 POLK STREET,MANSFIELD,71052,,
BW5546215,LA,DE SOTO,32.0527,-93.6825,422600,2695,22031,26453.85714285714,2.3,7.159764852560606,CHAIN PHARMACY,WAL-MART PHARMACY 10-0323,7292 HWY #509,MANSFIELD,71052,,
FA2902244,LA,EAST BATON ROUGE,30.464,-91.1396,113100,212,22033,434462.71428571426,0,0.11657050248431253,RETAIL PHARMACY,AFFORDABLE PHARMACY,1718 NORTH FOSTER DR,BATON ROUGE,70806,,
BC5276262,LA,EAST BATON ROUGE,30.4435,-91.1547,1170900,1888,22033,434462.71428571426,0.4,1.2077987733546098,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",3384 GOVERNMENT ST,BATON ROUGE,70806,DBA: CVS/PHARMACY  # 05324,
BE5276262,LA,EAST BATON ROUGE,30.4435,-91.1547,544100,788,22033,434462.71428571426,0.2,0.5611908321733826,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",3384 GOVERNMENT ST,BATON ROUGE,70806,DBA: CVS/PHARMACY  # 05324,
FL2894930,LA,EAST BATON ROUGE,30.4496,-91.1551,72800,151,22033,434462.71428571426,0,0.07499695425584496,RETAIL PHARMACY,LANDRY COLHAM LLC DBA BRENT'S PHARMACY,243 NORTH ACADIAN THRUWAY STE. #1,BATON ROUGE,70806,,
BC3728702,LA,EAST BATON ROUGE,30.5294,-91.1792,90690,327,22033,434462.71428571426,0,0.09345230854386694,RETAIL PHARMACY,COMMUNITY PHARMACY,9136 SCOTLAND AVE,BATON ROUGE,70807,,
BN7339535,LA,EAST BATON ROUGE,30.4619,-91.0428,705330,1317,22033,434462.71428571426,0.2,0.7275159731380432,RETAIL PHARMACY,N&T PHARMACY,1124 MARQUE ANN DRIVE,BATON ROUGE,70815,,SUITE B
BW3620639,LA,EAST BATON ROUGE,30.4106,-91.0509,5269190,9075,22033,434462.71428571426,1.7,5.435601675817297,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4747 S SHERWOOD FOREST,BATON ROUGE,70816,DBA: WALGREENS # 02980,
BM8788664,LA,EAST BATON ROUGE,30.4066,-91.0179,3290200,4015,22033,434462.71428571426,1.1,3.3940722413593574,RETAIL PHARMACY,MESSINA'S PHARMACY,15046 MARKET ST,BATON ROUGE,70817,"MESSINA, GERLANDO J",
BW3827500,LA,EAST BATON ROUGE,30.4083,-91.0168,1786600,4541,22033,434462.71428571426,0.6,1.8429559357433813,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",14444 COURSEY BLVD.,BATON ROUGE,70817,DBA: WALGREENS # 03085,
FR1221554,LA,EAST BATON ROUGE,30.3932,-91.0199,235960,516,22033,434462.71428571426,0.1,0.24331308648802277,RETAIL PHARMACY,RALPH'S PHARMACY #2,6576 JONES CREEK RD,BATON ROUGE,70817,,
BW9163142,LA,EAST BATON ROUGE,30.4081,-91.0348,303500,2233,22033,434462.71428571426,0.1,0.312987464834194,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1577,BATON ROUGE,70816,,13002 COURSEY BLVD
BC5286655,LA,EAST BATON ROUGE,30.4116,-91.0509,788500,1905,22033,434462.71428571426,0.3,0.8133142859460244,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",11705 COURSEY BLVD.,BATON ROUGE,70816,DBA: CVS/PHARMACY  # 05510,
BE5286655,LA,EAST BATON ROUGE,30.4116,-91.0509,428900,775,22033,434462.71428571426,0.1,0.44235031713816014,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",11705 COURSEY BLVD.,BATON ROUGE,70816,DBA: CVS/PHARMACY  # 05510,
BM7522837,LA,EAST BATON ROUGE,30.3936,-91.1068,3433820,4101,22033,434462.71428571426,1.1,3.54223087651004,RETAIL PHARMACY,MCGEE'S PHARMACY,7731 PERKINS ROAD,BATON ROUGE,70810,,SUITE 135
BP9172672,LA,EAST BATON ROUGE,30.3766,-91.101,1744760,3380,22033,434462.71428571426,0.6,1.799793720907672,RETAIL PHARMACY,PRESCRIPTIONS PLUS & GIFTS,8080 BLUEBONNET BLVD,BATON ROUGE,70810,,SUITE 2000
AK2124775,LA,EAST BATON ROUGE,30.3674,-91.0744,881570,2418,22033,434462.71428571426,0.3,0.9093254555148452,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,9031 SIEGEN LANE,BATON ROUGE,70810,RITE AID #7319,
BC9099602,LA,EAST BATON ROUGE,30.3931,-91.1595,1059200,2245,22033,434462.71428571426,0.3,1.092568864244937,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.","5360 HIGHLAND RD.,",BATON ROUGE,70808,DBA: CVS/PHARMACY  # 08309,
BW8928713,LA,EAST BATON ROUGE,30.3546,-91.1093,1698260,4270,22033,434462.71428571426,0.6,1.7518242421825172,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",9983 BLUEBONNET BLVD,BATON ROUGE,70810,DBA: WALGREENS # 07083,
BC5289839,LA,EAST BATON ROUGE,30.5426,-91.0295,1448500,2504,22033,434462.71428571426,0.5,1.4941714033353193,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",14360 WAX ROAD,BATON ROUGE,70818,DBA: CVS/PHARMACY  # 05374,
BW8536952,LA,EAST BATON ROUGE,30.5117,-91.0305,1399000,3163,22033,434462.71428571426,0.5,1.4431071195311223,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",6515 SULLIVAN RD,GREENWELL SPRINGS,70739,DBA: WALGREENS # 07795,
BW9162544,LA,EAST BATON ROUGE,30.5465,-91.0516,512570,3173,22033,434462.71428571426,0.2,0.5286644307926484,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1576,BATON ROUGE,70818,,10974 JOOR RD
BE5289839,LA,EAST BATON ROUGE,30.5426,-91.0295,444600,697,22033,434462.71428571426,0.1,0.4585464637184811,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",14360 WAX ROAD,BATON ROUGE,70818,DBA: CVS/PHARMACY  # 05374,
BW9568506,LA,EAST BATON ROUGE,30.4477,-91.033,555450,3815,22033,434462.71428571426,0.2,0.5728995113890923,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1467,BATON ROUGE,70816,,13555 OLD HAMMOND HWY
BW3865067,LA,EAST BATON ROUGE,30.4477,-91.033,4600,35,22033,434462.71428571426,0,0.004641718792284478,CHAIN PHARMACY,"WINN DIXIE PHARMACY, #1467",13555 OLD HAMMOND HIGHWAY,BATON ROUGE,70816,,
FW0587507,LA,EAST BATON ROUGE,30.3594,-91.0071,1141620,2700,22033,434462.71428571426,0.4,1.1775934757831574,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",15929 AIRLINE HWY,BATON ROUGE,70817,DBA: WALGREENS #09518,
AL3402283,LA,EAST CARROLL,32.806,-91.1724,665540,1058,22035,8007.142857142857,11.9,37.25288694655991,RETAIL PHARMACY,LOUIS LEONARD MINSKY INC,DBA MINSKYS DRUG STORE,LAKE PROVIDENCE,71254,,405 LAKE ST
AC3420534,LA,EAST CARROLL,32.806,-91.1725,261320,367,22035,8007.142857142857,4.7,14.627043483303845,RETAIL PHARMACY,CHAPMAN'S DRUG,CHAPMAN L W,LAKE PROVIDENCE,71254,,407 LAKE ST
BM6195956,LA,EAST CARROLL,32.8089,-91.1711,171720,515,22035,8007.142857142857,3.1,9.611765727854479,RETAIL PHARMACY,M & S SUPER DRUGS,303 NORTH HOOD STREET,LAKE PROVIDENCE,71254,,
AB6220850,LA,EVANGELINE,30.6987,-92.2848,2321460,2551,22039,34594.142857142855,9.6,30.076111837457965,RETAIL PHARMACY,BLAKE'S FAMILY PHARMACY,512 MCARTHUR DRIVE,VILLE PLATTE,70586,,PO BOX 348
AE7223833,LA,EVANGELINE,30.6946,-92.2911,256320,555,22039,34594.142857142855,1.1,3.3207097845711284,RETAIL PHARMACY,EASTIN PHARMACY,1535 W. MAIN ST. SUITE #2,VILLE PLATTE,70586,"EASTIN PHARMACY, INC",PO BOX 278
FE3074628,LA,EVANGELINE,30.6946,-92.2911,60100,77,22039,34594.142857142855,0.2,0.7785358928168385,RETAIL PHARMACY,EASTINS PHARMACY,1535 W MAIN ST SUITE #2,VILLE PLATTE,70586,,
BM8470510,LA,GRANT,31.6656,-92.8911,833900,2055,22043,21337.85714285714,5.6,17.515605617037934,RETAIL PHARMACY,MONTGOMERY PHARMACY LLC,1101 CADDO ST.,MONTGOMERY,71454,,P.O. BOX 36
AL5541607,LA,IBERIA,29.9242,-91.7814,291000,943,22045,73613.85714285714,0.6,1.771628118638994,RETAIL PHARMACY,LYDIA PHARMACY,PO BOX 435,LYDIA,70569,ARCHIE O CHAUVIN,3917 DARNALLE RD
AM5075052,LA,JACKSON,32.2412,-92.7149,44000,169,22049,15932.42857142857,0.4,1.237652959318641,RETAIL PHARMACY,MURPHY-NASH INC PHARMACY,200 JIMMIE DAVIS BLVD,JONESBORO,71251,,
BS6841755,LA,JACKSON,32.2541,-92.7209,1195110,3253,22049,15932.42857142857,10.7,33.61933499105917,RETAIL PHARMACY,STEWART-JOHNSTON,DBA: FAMILY PHARMACY,JONESBORO,71251,,500 ALEXANDER STREET
BO7334559,LA,JEFFERSON,30.0062,-90.1649,1105,17,22051,432413.71428571426,0,0.001041672405582075,RETAIL PHARMACY,ONCOLOGYRX,3440 DIVISION STREET,METAIRIE,70002,,SUITE I
BC5312981,LA,JEFFERSON,30.0218,-90.2565,1465200,2606,22051,432413.71428571426,0.5,1.5185614342470626,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",820 W. ESPLANADE AVE.,KENNER,70065,DBA: CVS/PHARMACY  # 05349,
BE5312981,LA,JEFFERSON,30.0218,-90.2565,647500,1186,22051,432413.71428571426,0.2,0.6710235973869008,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",820 W. ESPLANADE AVE.,KENNER,70065,DBA: CVS/PHARMACY  # 05349,
BT6510083,LA,JEFFERSON,30.0222,-90.2532,66500,256,22051,432413.71428571426,0,0.06882293306532317,CHAIN PHARMACY,THE GREAT ATLANTIC & PACIFIC,SAV-A-CENTER PHARMACY,KENNER,70065,"TEA CO., INC.",1000 W. ESPLANADE AVENUE
BT3153400,LA,JEFFERSON,30.0052,-90.1978,3377740,5624,22051,432413.71428571426,1.1,3.500889934318647,RETAIL PHARMACY,PATIO DRUGS,5208 VETERANS BLVD,METAIRIE,70006,,
BK4008555,LA,JEFFERSON,30.0049,-90.1935,1112620,3433,22051,432413.71428571426,0.4,1.15311580563002,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,4936 VETERANS MEMORIAL BLVD.,METAIRIE,70006,RITE AID #7239,
BP6656687,LA,JEFFERSON,30.0057,-90.1976,1041820,2656,22051,432413.71428571426,0.3,1.0797323167591633,RETAIL PHARMACY,PATIO DRUGS HOME CARE PHCY,5204 VETERANS BLVD,METAIRIE,70006,,
FL0998596,LA,JEFFERSON,30.0054,-90.2002,631400,1494,22051,432413.71428571426,0.2,0.6543361090984715,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",5300 VETERANS MEMORIAL BLVD.,METAIRIE,70003,DBA: CVS/PHARMACY  # 01017,
FE1022552,LA,JEFFERSON,30.0057,-90.1976,100,1,22051,432413.71428571426,0,0,RETAIL PHARMACY,PATIO DRUGS EXTENDED CARE PHARMACY,5204 VETERANS BLVD,METAIRIE,70006,,
FL2186369,LA,JEFFERSON,29.9938,-90.1709,541800,1108,22051,432413.71428571426,0.2,0.5614666090585174,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",2105 CLEARY AVE.,METAIRIE,70001,DBA: CVS/PHARMACY  # 08999,
BC5312741,LA,JEFFERSON,29.9759,-90.1752,696400,1734,22051,432413.71428571426,0.2,0.7217079562256704,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",4301 AIRLINE DRIVE,METAIRIE,70001,DBA: CVS/PHARMACY  # 05441,
BE5312741,LA,JEFFERSON,29.9759,-90.1752,333900,881,22051,432413.71428571426,0.1,0.3459803472470613,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",4301 AIRLINE DRIVE,METAIRIE,70001,DBA: CVS/PHARMACY  # 05441,
BW9013878,LA,JEFFERSON,29.9839,-90.2127,2509060,5688,22051,432413.71428571426,0.8,2.600511839511644,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",909 DAVID DRIVE,METAIRIE,70003,DBA: WALGREENS # 06672,
AK5467192,LA,JEFFERSON,29.9781,-90.2045,785810,2470,22051,432413.71428571426,0.3,0.814380523174022,CHAIN PHARMACY,K & B LOUISIANA CORPORATION,6425 AIRLINE DRIVE,METAIRIE,70003,RITE AID #7234,
BW9187407,LA,JEFFERSON,29.9781,-90.1974,364550,2095,22051,432413.71428571426,0.1,0.3777487643924251,CHAIN PHARMACY,"WINN DIXIE MONTGOMERY, LLC.",WINN DIXIE PHARMACY # 1411,METAIRIE,70003,,5901 AIRLINE DR
BC7441948,LA,ACADIA,30.3956,-92.2089,1438590,3368,22001,60885,3.4,10.589782328362864,RETAIL PHARMACY,COMMUNITY PHARMACY,731 SOUTH MAIN STREET SUITE-B,CHURCH POINT,70525,,P.O. BOX 130
AT4646812,LA,ACADIA,30.404,-92.2159,1225450,3255,22001,60885,2.9,9.020795822677313,RETAIL PHARMACY,THRIFTY-WAY PHARMACY,209 S MAIN ST,CHURCH POINT,70525,THRIFTY WAY PHARMACY,
BC9585398,LA,ACADIA,30.4073,-92.2183,732537,2202,22001,60885,1.7,5.392317613627004,RETAIL PHARMACY,CHURCH POINT PHARMACY,300 N MAIN ST,CHURCH POINT,70525,,
FF1028617,LA,ACADIA,30.3939,-92.2084,201100,951,22001,60885,0.5,1.4802528598406992,RETAIL PHARMACY,FRED'S PHARMACY #1684,821 SOUTH MAIN STREET,CHURCH POINT,70525,,
BC7714036,LA,ACADIA,30.4073,-92.2183,17500,49,22001,60885,0,0.12871902084347933,RETAIL PHARMACY,CHURCH POINT PHARMACY LLC,300 N MAIN STREET,CHURCH POINT,70525,,
FL1555981,LA,JEFFERSON,29.8817,-90.0206,400800,943,22051,432413.71428571426,0.1,0.415321525290286,CHAIN PHARMACY,"LOUISIANA CVS PHARMACY, L.L.C.",2831 BELLE CHASE HWY.,TERRYTOWN,70056,DBA: CVS/PHARMACY  # 08921,
BT8834699,LA,JEFFERSON,29.8821,-90.0194,75100,388,22051,432413.71428571426,0,0.07773674668522948,CHAIN PHARMACY,THE GREAT ATLANTIC AND,SAV-A-CENTER PHARMACY #084,GRETNA,70056,"PACIFIC TEA CO, INC.",2851 BELLE CHASE HWY
BB0359895,LA,JEFFERSON,29.8917,-90.0367,4857290,2145,22051,432413.71428571426,1.6,5.034428648427064,RETAIL PHARMACY,BELLEMEADE DISCOUNT DRUGS,119 BELLEMEADE BLVD,GRETNA,70056,,
AW3417183,LA,JEFFERSON,29.892,-90.0595,924400,3032,22051,432413.71428571426,0.3,0.9580276661487681,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",1544 MANHATTAN BLVD,HARVEY,70058,DBA: WALGREENS # 06637,
BW6631433,LA,JEFFERSON,29.8956,-90.0575,580200,3026,22051,432413.71428571426,0.2,0.6012678233613549,CHAIN PHARMACY,WAL-MART PHARMACY 10-2706,1501 MANHATTAN BLVD,HARVEY,70058,,
FM1730844,LA,JEFFERSON,29.9026,-90.065,53600,163,22051,432413.71428571426,0,0.0554522126354637,RETAIL PHARMACY,MANHATTAN DISCOUNT DRUGS,851 MANHATTAN BLVD SUITE B,HARVEY,70058,MANHATTAN DISCOUNT DRUGS,
BS6990469,LA,JEFFERSON,29.8934,-90.0569,258000,1699,22051,432413.71428571426,0.1,0.26731075960160905,CHAIN PHARMACY,SAM'S PHARMACY 10-8221,1527 MANHATTAN BLVD.,HARVEY,70058,,
BF0636451,LA,JEFFERSON,29.9051,-90.0925,4847290,6386,22051,432413.71428571426,1.6,5.0240637488690325,RETAIL PHARMACY,FOLSE PHARMACY,4000 FOURTH ST,MARRERO,70072,,
BW6772900,LA,JEFFERSON,29.8958,-90.097,2669200,6388,22051,432413.71428571426,0.9,2.7664953410339463,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",4600 WESTBANK EXPRESSWAY,MARRERO,70072,DBA: WALGREENS # 05516,
BS9116155,LA,JEFFERSON,29.9051,-90.0925,77430,248,22051,432413.71428571426,0,0.08015176828225061,RETAIL PHARMACY,ST MARGARET'S PHARMACY SERVICES,4000 FOURTH ST,MARRERO,70072,,SUITE B
BD5662386,LA,JEFFERSON,29.8883,-90.1002,11087500,12638,22051,432413.71428571426,3.7,11.491978735970845,RETAIL PHARMACY,DAVE'S PHARMACY,1220 BARATARIA BLVD,MARRERO,70072,,
BW6550330,LA,JEFFERSON,29.8974,-90.1446,1915100,4984,22051,432413.71428571426,0.6,1.9848782653628592,CHAIN PHARMACY,"WALGREEN LOUISIANA CO., INC.",818 WESTBANK EXPY,WESTWEGO,70094,DBA: WALGREENS # 05230,
BM7516404,LA,JEFFERSON,29.898,-90.1457,299000,679,22051,432413.71428571426,0.1,0.3098068477895345,RETAIL PHARMACY,MD PHARMACY INC,712 WESTBANK EXPWY,WESTWEGO,70094,,
AK6214542,LA,JEFFERSON,29.8969,-90.1421,304000,1035,22051,432413.71428571426,0.1,0.3149892975685498,CHAIN PHARMACY,K & B LOUISIANA CORP,WESTWOOD SHOPPING CENTER,WESTWEGO,70094,RITE AID #7253,1082 WESTBANK EXPRESWWAY
BR9523336,LA,JEFFERSON,29.9199,-90.2105,1096700,308,22051,432413.71428571426,0.4,1.1366148855336353,RETAIL PHARMACY,RIVER ROAD DISCOUNT PHARMACY LLC,6243 RIVER RD,AVONDALE,70094,,SUITE D
BN7185386,LA,LAFAYETTE,30.2605,-92.0063,7419750,4031,22055,213874.42857142858,5,15.54862797558739,RETAIL PHARMACY,NORTHSIDE PHARMACY LLC,2930 MOSS ST STE A,LAFAYETTE,70501,,
