BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_COUNTY,BUYER_STATE,avg,linear_average,lat,lon,BUYER_NAME,BUYER_ADDRESS1,BUYER_CITY,BUYER_ZIP,BUYER_ADDL_CO_INFO,BUYER_ADDRESS2
BC5312791,CHAIN PHARMACY,SAINT CHARLES,LA,16.9,1.0614299387604476,29.9191,-90.3741,"LOUISIANA CVS PHARMACY, L.L.C.",1313 PAUL MAILLARD RD/PO BOX 50,LULING,70070,DBA: CVS/PHARMACY  # 05528,
BC5312804,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.014101974823946916,29.9107,-90.2018,"LOUISIANA CVS PHARMACY, L.L.C.",2850 HIGHWAY 90 WEST,AVONDALE,70094,DBA: CVS/PHARMACY  # 05543,
BC5312816,CHAIN PHARMACY,LAFAYETTE,LA,0.5,0.032216453247080355,30.1597,-91.9905,"LOUISIANA CVS PHARMACY, L.L.C.",3604 PINHOOK RD.,BROUSSARD,70518,DBA: CVS/PHARMACY  # 05560,
BC5312830,CHAIN PHARMACY,VERMILION,LA,3.6,0.22414840290231014,29.9811,-92.1236,"LOUISIANA CVS PHARMACY, L.L.C.",1100 VETERANS MEMORIAL DR,ABBEVILLE,70510,DBA: CVS/PHARMACY  # 05275,
BC5312842,CHAIN PHARMACY,ASCENSION,LA,4,0.2484455949187659,30.1018,-90.9944,"LOUISIANA CVS PHARMACY, L.L.C.",20 WEST TENTH ST.,DONALDSONVILLE,70346,DBA: CVS/PHARMACY  # 05278,
BC5312854,CHAIN PHARMACY,ST JOHN THE BAPTIST,LA,11.8,0.7414518639595817,30.0732,-90.4957,"LOUISIANA CVS PHARMACY, L.L.C.",1500 W AIRLINE HWY,LA PLACE,70068,DBA: CVS/PHARMACY  # 05288,
BC5312866,CHAIN PHARMACY,IBERIA,LA,3.3,0.20384539263921375,29.9865,-91.8264,"LOUISIANA CVS PHARMACY, L.L.C.",820-G E ADMIRAL DOYLE DR,NEW IBERIA,70560,DBA: CVS/PHARMACY  # 05290,
BC5312880,CHAIN PHARMACY,IBERVILLE,LA,30.2,1.8924003363907163,30.2813,-91.2262,"LOUISIANA CVS PHARMACY, L.L.C.",24600 CHURCH ST.,PLAQUEMINE,70764,DBA: CVS/PHARMACY  # 05293,
BC5312892,CHAIN PHARMACY,ACADIA,LA,3.3,0.20679497011592457,30.2503,-92.2714,"LOUISIANA CVS PHARMACY, L.L.C.",1409 THE BOULEVARD,RAYNE,70578,DBA: CVS/PHARMACY  # 05295,
BC5312905,CHAIN PHARMACY,LAFOURCHE,LA,9.2,0.5734260068403155,29.8008,-90.8169,"LOUISIANA CVS PHARMACY, L.L.C.",201 N. CANAL BLVD.,THIBODAUX,70301,DBA: CVS/PHARMACY  # 05297,
BC5312929,CHAIN PHARMACY,LAFOURCHE,LA,9.4,0.5901324178320794,29.704,-90.5662,"LOUISIANA CVS PHARMACY, L.L.C.",4572 HWY 1,RACELAND,70394,DBA: CVS/PHARMACY  # 05304,
BC5312931,CHAIN PHARMACY,RAPIDES,LA,0.1,0.008496216463978547,31.3342,-92.4273,"CVS EGL MILITARY PINEVILLE LA, INC.",CVS/PHARMACY #05309,PINEVILLE,71360,,1634 MILITARY HWY
BC5312943,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.013156831554072608,29.9972,-90.2405,"LOUISIANA CVS PHARMACY, L.L.C.","2242 WILLIAMS BLVD.,",KENNER,70062,DBA: CVS/PHARMACY  # 05333,
BC5312979,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.014525052127312523,29.9575,-90.2171,"LOUISIANA CVS PHARMACY, L.L.C.",9643-B JEFFERSON HWY,RIVER RIDGE,70123,DBA: CVS/PHARMACY  # 05340,
BC5312981,CHAIN PHARMACY,JEFFERSON,LA,0.4,0.027852148017471264,30.0218,-90.2565,"LOUISIANA CVS PHARMACY, L.L.C.",820 W. ESPLANADE AVE.,KENNER,70065,DBA: CVS/PHARMACY  # 05349,
BC5321928,CHAIN PHARMACY,OUACHITA,LA,2.6,0.1617559336898927,32.5168,-92.1608,"LOUISIANA CVS PHARMACY, L.L.C.",3423 CYPRESS ST,WEST MONROE,71291,DBA: CVS/PHARMACY  # 05521,
BC5322855,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.014074472843324165,29.8758,-90.0492,"LOUISIANA CVS PHARMACY, L.L.C.",1600 LAPALCO BLVD.,HARVEY,70058,DBA: CVS/PHARMACY  # 05599,
BC5322867,CHAIN PHARMACY,LAFAYETTE,LA,0.7,0.04187310523981728,30.2318,-92.0865,"LOUISIANA CVS PHARMACY, L.L.C.",111 WESTGATE RD.,LAFAYETTE,70506,DBA: CVS/PHARMACY  # 05554,
BC5347922,CHAIN PHARMACY,ASCENSION,LA,1.3,0.08453038195218979,30.2469,-90.9201,"LOUISIANA CVS PHARMACY, L.L.C.",1624 N. BURNSIDE,GONZALES,70737,DBA: CVS/PHARMACY  # 05354,
BC5347946,CHAIN PHARMACY,RAPIDES,LA,0.4,0.02472229303821433,31.3057,-92.4546,"LOUISIANA CVS PHARMACY, L.L.C.",721 BOLTON AVE,ALEXANDRIA,71301,DBA: CVS/PHARMACY  # 05276,
BC5347960,CHAIN PHARMACY,VERMILION,LA,5.4,0.3360625252829922,29.9979,-92.2862,"LOUISIANA CVS PHARMACY, L.L.C.",100 S. CUSHING AVE.,KAPLAN,70548,DBA: CVS/PHARMACY  # 05282,
BC5347972,CHAIN PHARMACY,LAFAYETTE,LA,0.4,0.02642180918009429,30.1937,-92.0597,"LOUISIANA CVS PHARMACY, L.L.C.",4406 JOHNSTON ST,LAFAYETTE,70503,DBA: CVS/PHARMACY  # 05283,
BC5347984,CHAIN PHARMACY,SAINT MARY,LA,11.1,0.6978864844561167,29.697,-91.1958,"LOUISIANA CVS PHARMACY, L.L.C.",6502 HIGHWAY 182,MORGAN CITY,70380,DBA: CVS/PHARMACY  # 05289,
BC5348001,CHAIN PHARMACY,SAINT LANDRY,LA,4.1,0.25781308711330697,30.5323,-92.071,"LOUISIANA CVS PHARMACY, L.L.C.",1013 EAST LANDRY STREET,OPELOUSAS,70570,DBA: CVS/PHARMACY  # 05292,
BC5348013,CHAIN PHARMACY,SAINT MARTIN,LA,5.5,0.3467644265053763,30.1087,-91.8377,"LOUISIANA CVS PHARMACY, L.L.C.",1730 S MAIN ST,SAINT MARTINVILLE,70582,DBA: CVS/PHARMACY  # 05296,
BC5348025,CHAIN PHARMACY,IBERIA,LA,6.3,0.39189948386434426,30.001,-91.8008,"LOUISIANA CVS PHARMACY, L.L.C.",185 N. LEWIS ST..,NEW IBERIA,70563,DBA: CVS/PHARMACY  # 05299,
BC5348049,CHAIN PHARMACY,LAFAYETTE,LA,1,0.0599698163058515,30.168,-92.0363,"LOUISIANA CVS PHARMACY, L.L.C.",1920 KALISTE SALOOM,LAFAYETTE,70508,DBA: CVS/PHARMACY  # 05443,
BC5348087,CHAIN PHARMACY,LAFAYETTE,LA,0.8,0.05069046187974147,30.2725,-92.0075,"LOUISIANA CVS PHARMACY, L.L.C.",3754 MOSS ST,LAFAYETTE,70507,DBA: CVS/PHARMACY  # 05511,
BC5348102,CHAIN PHARMACY,RAPIDES,LA,1.8,0.11471143335488904,31.3334,-92.3984,"LOUISIANA CVS PHARMACY, L.L.C.",100 EDGEWOOD DR.,PINEVILLE,71360,DBA: CVS/PHARMACY  # 05544,
BC5348164,CHAIN PHARMACY,RAPIDES,LA,0.5,0.031996180765679734,31.2783,-92.4796,"LOUISIANA CVS PHARMACY, L.L.C.",4443 JACKSON ST,ALEXANDRIA,71303,DBA: CVS/PHARMACY  # 05607,
BC5348190,CHAIN PHARMACY,CALCASIEU,LA,0.3,0.016067222065133713,30.2125,-93.359,"LOUISIANA CVS PHARMACY, L.L.C.",1508 S. BEGLIS PKWY.,SULPHUR,70663,DBA: CVS/PHARMACY  # 05612,
BC5606530,RETAIL PHARMACY,LINCOLN,LA,37.3,2.3342788148758706,32.4476,-92.6672,CLINIC RX PHARMACY,604 BELUE LANE,RUSTON,71270,,SUITE A
BC5710757,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.3,0.01837878187186801,30.4704,-91.1627,"LOUISIANA CVS PHARMACY, L.L.C.",2520 PLANK RD,BATON ROUGE,70805,DBA: CVS/PHARMACY  # 05615,
BC5726902,CHAIN PHARMACY,LIVINGSTON,LA,13.2,0.8243137953381221,30.4872,-90.8624,"LOUISIANA CVS PHARMACY, L.L.C.",29881 WALKER RD. SOUTH/ PO BOX 1448,WALKER,70785,DBA: CVS/PHARMACY  # 05617,
BC5736725,RETAIL PHARMACY,EAST BATON ROUGE,LA,1,0.06087570650798773,30.5393,-91.0278,CENTRAL DRUG STORE INC,9952 SULLIVAN ROAD,BATON ROUGE,70818,DBA: CENTRAL PHARMACY,
BC5854573,RETAIL PHARMACY,JEFFERSON,LA,0.1,0.003446563226864515,30.016,-90.1901,C'S DISCOUNT PHARMACY #2,4650 WEST ESPLANADE,METAIRIE,70006,,
BC6025337,RETAIL PHARMACY,JEFFERSON,LA,0.4,0.0245567338345852,29.9515,-90.1879,CAMPO MEDICAL PHARMACY,660 DISTRIBUTORS ROW #A & B,RIVER RIDGE,70123,DBA OMNICARE OF NEW ORLEANS,
BC6169432,RETAIL PHARMACY,WASHINGTON,LA,13.2,0.8293619467183112,30.9071,-90.0131,CREEL'S FAMILY PHARMACY,26496 HWY 62,FRANKLINTON,70438,CREELS FAMILY PHARMACY,
BC6211724,RETAIL PHARMACY,NATCHITOCHES,LA,18.6,1.167350983276982,31.7517,-93.0612,CADES PHARMACY LLC,1053 PARKWAY DRIVE,NATCHITOCHES,71457,,
BC6324949,RETAIL PHARMACY,AVOYELLES,LA,10.8,0.6748919533756017,30.9599,-92.1947,CITY DRUG STORE,1010 SHIRLEY ROAD,BUNKIE,71322,,
BC6531722,RETAIL PHARMACY,RAPIDES,LA,0.1,0.007034260887490663,31.2731,-92.4539,"COMPLETE VITAL CARE, INC",3212 INDUSTRIAL STREET,ALEXANDRIA,71301,,
BC6939346,RETAIL PHARMACY,LAFAYETTE,LA,0,0.001792232868420082,30.2013,-92.0167,CARMICHAEL'S PHARMACY,1472 SOUTH COLLEGE ROAD,LAFAYETTE,70503,,STE 102
BC7221461,RETAIL PHARMACY,ACADIA,LA,1.7,0.10739115325079852,30.2194,-92.376,CARMICHAEL'S VITAL CARE,"CARMICHAEL,THEODORE S",CROWLEY,70526,,1004 NORTH PARKERSON
BC7225130,RETAIL PHARMACY,EAST FELICIANA,LA,369.7,23.15923461137823,30.5397,-91.1373,CURRY PHARMACY,10463  PLANK RD (HWY 67),CLINTON,70722,,PO BOX 266
BC7334547,RETAIL PHARMACY,JEFFERSON,LA,0.6,0.03556130248646359,29.8906,-90.0945,CARR DRUGS #4,1111 MEDICAL CENTER BLVD.,MARRERO,70072,,SUITE N116
BC7441948,RETAIL PHARMACY,ACADIA,LA,16.5,1.031876830730879,30.3956,-92.2089,COMMUNITY PHARMACY,731 SOUTH MAIN STREET SUITE-B,CHURCH POINT,70525,,P.O. BOX 130
BC7528954,RETAIL PHARMACY,BIENVILLE,LA,62.7,3.9271109375920488,32.5493,-92.9213,CHRIS COLE'S PHARMACY,1887 FIRST STREET,ARCADIA,71001,,PO BOX 744
BC7691199,RETAIL PHARMACY,CADDO,LA,0,3.7157040648560754e-4,32.4032,-93.8002,COMPLETE VITAL CARE,2530 BERT KOUNS,SHREVEPORT,71118,OF SHREVEPORT,SUITE 116
BC7714036,RETAIL PHARMACY,ACADIA,LA,1.3,0.08231330029978083,30.4073,-92.2183,CHURCH POINT PHARMACY LLC,300 N MAIN STREET,CHURCH POINT,70525,,
BC8157439,RETAIL PHARMACY,VERMILION,LA,15.9,0.995445272229237,29.9726,-92.1077,CASHWAY PHARMACY OF ABBEVILLE,2509 CHARITY ST,ABBEVILLE,70510,,
BC8227779,RETAIL PHARMACY,ORLEANS,LA,0,7.559621286280006e-4,29.9237,-90.0925,COMMUNITY OXYGEN SERVICE,DBA COMMUNITY PHARMACY SERVICE,NEW ORLEANS,70115,,3600 CHESTNUT STREET
BC8457625,CHAIN PHARMACY,WINN,LA,5,0.31236168764155425,31.927,-92.6387,"LOUISIANA CVS PHARMACY, L.L.C.",100 W MAIN STREET,WINNFIELD,71483,CVS/PHARMACY # 05620,
BC8466751,RETAIL PHARMACY,RAPIDES,LA,0.1,0.0036817325544053667,31.2833,-92.462,CHRISTUS ST FRANCES CABRINI O,3330 MASONIC DRIVE,ALEXANDRIA,71301,,
BC8694083,CHAIN PHARMACY,WASHINGTON,LA,4.5,0.2825230172794407,30.7876,-89.8653,"CVS EGL BOGALUSA LA, INC.",CVS/PHARMACY #07901,BOGALUSA,70427,,133 CUMBERLAND STREET
BC8724141,RETAIL PHARMACY,CALCASIEU,LA,0.7,0.04516268071874723,30.183,-93.248,"CARMICHAEL'S PHARMACY, IHP",1725 WEST SALE,LAKE CHARLES,70605,,
BC8738241,RETAIL PHARMACY,RICHLAND,LA,56.9,3.5611555435128865,32.3198,-91.7756,CLINIC PHARMACY OF MANGHAM,PO BOX 270 ARCHIBALD 71218,MANGHAM,71259,,252 HWY 132 MANGHAM 71259
BC8883034,RETAIL PHARMACY,IBERIA,LA,3.5,0.21618258865074097,29.915,-91.6672,CITY PHARMACY & HOME MEDICAL,1411 W. MAIN STREET,JEANERETTE,70544,,
BC9099602,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.3,0.02049328875768537,30.3931,-91.1595,"LOUISIANA CVS PHARMACY, L.L.C.","5360 HIGHLAND RD.,",BATON ROUGE,70808,DBA: CVS/PHARMACY  # 08309,
BC9201334,RETAIL PHARMACY,ALLEN,LA,31.3,1.9631838349941804,30.4855,-92.8507,COUSHATTA FAMILY PHARMACY,121 TURKEY LANE,KINDER,70648,,
BC9263954,RETAIL PHARMACY,RAPIDES,LA,3,0.18818008011159015,31.3342,-92.3839,CROSSROADS PHARMACY,3592 HIGHWAY 28 EAST,PINEVILLE,71360,,
BC9343889,CHAIN PHARMACY,CADDO,LA,1.4,0.08917377116712963,32.4029,-93.8049,"LOUISIANA CVS PHARMACY, L.L.C.",9194 MANSFIELD RD,SHREVEPORT,71118,DBA: CVS/PHARMACY  # 05327,
BC9585398,RETAIL PHARMACY,ACADIA,LA,8.4,0.5245171332714168,30.4073,-92.2183,CHURCH POINT PHARMACY,300 N MAIN ST,CHURCH POINT,70525,,
BC9615975,RETAIL PHARMACY,LAFAYETTE,LA,4.1,0.2593508865053042,30.2338,-92.0955,CASHWAY PHARMACY OF SCOTT,5900 CAMERON ST SUITE 100,SCOTT,70583,,P.O. BOX 809
BC9631373,RETAIL PHARMACY,SAINT BERNARD,LA,285.3,17.872466369289658,29.9587,-89.9928,C & C PHARMACY LLC,7540 WEST JUDGE PEREZ DRIVE,ARABI,70032,,
BC9686291,RETAIL PHARMACY,LAFAYETTE,LA,0,7.451676065421231e-4,30.2506,-92.0226,CENTRAL PHARMACY SERVICES LLC,811 MARTIN LUTHER KING JR DRIVE,LAFAYETTE,70501,,
BC9839880,RETAIL PHARMACY,AVOYELLES,LA,8,0.4998454990050862,31.0461,-91.9814,C & R DRUGS,10663 HWY 1,MOREAUVILLE,71355,,PO BOX 145
BD0400325,RETAIL PHARMACY,SAINT CHARLES,LA,162.2,10.156806442207055,29.9863,-90.3646,DESTREHAN DISCOUNT PHARMACY,"3001 ORMOND BLVD., SUITE A",DESTREHAN,70047,,
BD1184415,RETAIL PHARMACY,AVOYELLES,LA,55.7,3.488014092612843,31.1312,-92.0807,DON'S PHARMASAVE,134 RUE MEDECINE,MARKSVILLE,71351,DON'S PHARMASAVE,P O BOX 99
BD2179744,RETAIL PHARMACY,TANGIPAHOA,LA,7.6,0.4750428758170085,30.4645,-90.4581,DON CHAUCER'S PHARMACY,15794 MEDICAL ARTS PLAZA,HAMMOND,70403,,
BD2509187,RETAIL PHARMACY,VERNON,LA,139.1,8.71595879074878,31.1372,-93.2637,DON'S FAMILY PHARMACY,100 EAST FERTITTA BLVD,LEESVILLE,71446,,
BD3012147,RETAIL PHARMACY,TANGIPAHOA,LA,10,0.6292172229585961,30.7241,-90.5108,DRIVE IN DRUG STORE,228 SOUTH FIRST ST,AMITE,70422,,
BD3533545,RETAIL PHARMACY,JEFFERSON,LA,2.3,0.1457120174845502,29.8892,-90.0961,DEKLE DRUGS,4621 WICHERS DRIVE,MARRERO,70072,,
BD4297099,RETAIL PHARMACY,EVANGELINE,LA,18.1,1.1338053612031573,30.6357,-92.4194,DESHOTELS DRUGS,900 SIXTH STREET,MAMOU,70554,,
BD5174266,RETAIL PHARMACY,CALCASIEU,LA,1,0.06469030788940433,30.2404,-93.0134,GUIDRY'S HEALTHCENTER PHARM,204 SOUTH THOMPSON AVENUE,IOWA,70647,RICKY T GUIDRY,PO BOX 760
BD5662386,RETAIL PHARMACY,JEFFERSON,LA,3.3,0.2057176072791178,29.8883,-90.1002,DAVE'S PHARMACY,1220 BARATARIA BLVD,MARRERO,70072,,
BD6011958,RETAIL PHARMACY,AVOYELLES,LA,7.7,0.4834167751440304,30.9857,-91.8206,PLAUCHE DRUGS,116 JJJ LANE,SIMMESPORT,71369,,
BD8158277,RETAIL PHARMACY,LAFAYETTE,LA,0.8,0.04838186018255163,30.1687,-92.0646,D AND L FAMILY PHARMACY INC,3810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,70503,,SUITE 210
BD8378906,RETAIL PHARMACY,SAINT MARY,LA,6,0.3773108491807946,29.8369,-91.5444,BALDWIN DRUGS,PO BOX 507,BALDWIN,70514,,702 MAIN
BD8724660,RETAIL PHARMACY,JEFFERSON,LA,0,2.3701035463171684e-5,29.9535,-90.1868,DIABETES MANAGEMENT & SUPPLIES,#10 COMMERCE CT,NEW ORLEANS,70123,,SUITE B
BD9140170,RETAIL PHARMACY,EAST BATON ROUGE,LA,0.1,0.00545955247306896,30.4248,-91.1067,DIABETIC PHARMACY CENTRE,7970 JEFFERSON HWY,BATON ROUGE,70809,,SUITE A
BD9496919,RETAIL PHARMACY,WASHINGTON,LA,0.1,0.004434038880889672,30.7894,-89.8604,BOGALUSA MEDICAL CENTER,400 MEMPHIS ST,BOGALUSA,70427,MEDICATION PROCUREMENT PROGRAM,
BD9523588,RETAIL PHARMACY,CADDO,LA,0.1,0.003977996792579025,32.5356,-93.828,DAVID RAINES COMMUNITY HEALTH CENTER PHARMACY,1625 DAVID RAINES ROAD,SHREVEPORT,71107,,
BD9727655,RETAIL PHARMACY,ASCENSION,LA,6.2,0.3868346575068413,30.2551,-90.9896,DUTCHTOWN PHARMACY,13011 HIGHWAY 73,GEISMER,70734,,
BD9854541,RETAIL PHARMACY,LAFOURCHE,LA,8.9,0.5548060935639259,29.7785,-90.8187,D & M PHARMACY,1772 CANAL BLVD,THIBODAUX,70301,,
BE0190936,RETAIL PHARMACY,RICHLAND,LA,58,3.631650763253273,32.4562,-91.4936,E W THOMSON DRUG CO,213 DEPOT STREET,DELHI,71232,,
BE3780308,RETAIL PHARMACY,SAINT TAMMANY,LA,2.5,0.15654259514164134,30.3608,-89.7529,EVANS DRUG MART,P.O. BOX 129,PEARL RIVER,70452,,64288 HIGHWAY 41
BE5276008,CHAIN PHARMACY,TERREBONNE,LA,5,0.3110562953372229,29.5928,-90.6767,"LOUISIANA CVS PHARMACY, L.L.C.",9407 E PARK AVE,HOUMA,70363,DBA: CVS/PHARMACY  # 05611,
BE5276010,CHAIN PHARMACY,WASHINGTON,LA,15.2,0.9516786149767689,30.7912,-89.8643,"LOUISIANA CVS PHARMACY, L.L.C.",329 SUPERIOR AVE.,BOGALUSA,70427,DBA: CVS/PHARMACY  # 05277,
BE5276022,CHAIN PHARMACY,TANGIPAHOA,LA,4.8,0.3032796701181093,30.5024,-90.4863,"LOUISIANA CVS PHARMACY, L.L.C.",2300 WEST THOMAS ST,HAMMOND,70401,DBA: CVS/PHARMACY  # 05280,
BE5276046,CHAIN PHARMACY,TERREBONNE,LA,2.5,0.15574782542296128,29.5925,-90.7032,"LOUISIANA CVS PHARMACY, L.L.C.",437 GRAND CAILLOU RD,HOUMA,70363,DBA: CVS/PHARMACY # 05281,
BE5276072,CHAIN PHARMACY,OUACHITA,LA,1,0.05978443835791739,32.5167,-92.1069,"LOUISIANA CVS PHARMACY, L.L.C.",1710 LOUISVILLE AVE.,MONROE,71201,DBA: CVS/PHARMACY  # 05513,
BE5276109,CHAIN PHARMACY,LAFAYETTE,LA,0.4,0.027728142660559438,30.2141,-92.0472,"LOUISIANA CVS PHARMACY, L.L.C.",705 BERTRAND DRIVE,LAFAYETTE,70506,DBA: CVS/PHARMACY  # 05284,
BE5276111,CHAIN PHARMACY,LAFAYETTE,LA,0.7,0.04076784606079564,30.2434,-92.007,"LOUISIANA CVS PHARMACY, L.L.C.",1315 MOSS ST EXT,LAFAYETTE,70501,DBA: CVS/PHARMACY  # 05285,
BE5276135,CHAIN PHARMACY,SAINT LANDRY,LA,1.8,0.11253324103741814,30.5206,-92.0759,"LOUISIANA CVS PHARMACY, L.L.C.",827 CRESWELL LN,OPELOUSAS,70570,DBA: CVS/PHARMACY  # 05291,
BE5276147,CHAIN PHARMACY,TANGIPAHOA,LA,4.6,0.29034799955245655,30.4376,-90.4439,"LOUISIANA CVS PHARMACY, L.L.C.",285 WEST PINE,PONCHATOULA,70454,DBA: CVS/PHARMACY  # 05294,
BE5276159,CHAIN PHARMACY,EVANGELINE,LA,3.5,0.21995262476137709,30.6919,-92.2615,"LOUISIANA CVS PHARMACY, L.L.C.",903 TATE COVE RD,VILLE PLATTE,70586,DBA: CVS/PHARMACY # 05298,
BE5276161,CHAIN PHARMACY,AVOYELLES,LA,18.1,1.1318145507521777,31.1236,-92.0698,"LOUISIANA CVS PHARMACY, L.L.C.",120 TUNICA DR. EAST,MARKSVILLE,71351,DBA: CVS/PHARMACY  # 05306,
BE5276197,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.1,0.005151676562983921,30.4214,-91.1515,"LOUISIANA CVS PHARMACY, L.L.C.",3651 PERKINS RD,BATON ROUGE,70808,DBA: CVS/PHARMACY # 05312,
BE5276200,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.2,0.013705778055153595,30.4581,-91.0577,"LOUISIANA CVS PHARMACY, L.L.C.",11430 FLORIDA BLVD,BATON ROUGE,70815,DBA: CVS/PHARMACY  # 05317,
BE5276212,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.3,0.0174059728535504,30.5028,-91.1308,"LOUISIANA CVS PHARMACY, L.L.C.",5889 AIRLINE HWY,BATON ROUGE,70805,DBA: CVS/PHARMACY  # 05319,
BE5276224,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.2,0.014246902243436827,30.5887,-91.1674,"LOUISIANA CVS PHARMACY, L.L.C.",1214 MAIN ST,BAKER,70714,DBA: CVS/PHARMACY  # 05321,
BE5276236,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.3,0.01892216802233568,30.4105,-91.0781,"LOUISIANA CVS PHARMACY, L.L.C.",9608 JEFFERSON HWY,BATON ROUGE,70809,DBA: CVS/PHARMACY  # 05322,
BE5276250,CHAIN PHARMACY,BOSSIER,LA,6,0.3740753880183899,32.5294,-93.7022,"LOUISIANA CVS PHARMACY, L.L.C.",3001 E. TEXAS ST.,BOSSIER CITY,71111,DBA: CVS/PHARMACY  # 05323,
BE5276262,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.3,0.017463593287493404,30.4435,-91.1547,"LOUISIANA CVS PHARMACY, L.L.C.",3384 GOVERNMENT ST,BATON ROUGE,70806,DBA: CVS/PHARMACY  # 05324,
BE5276274,CHAIN PHARMACY,CADDO,LA,0.4,0.025529476431496716,32.5369,-93.7694,"LOUISIANA CVS PHARMACY, L.L.C.",1540 N. MARKET ST,SHREVEPORT,71107,DBA: CVS/PHARMACY  # 05325,
BE5276298,CHAIN PHARMACY,CADDO,LA,0.5,0.031820273438913374,32.4557,-93.7806,"LOUISIANA CVS PHARMACY, L.L.C.",2755 HOLLYWOOD AVE,SHREVEPORT,71108,DBA: CVS/PHARMACY  # 05326,
BE5276313,CHAIN PHARMACY,CADDO,LA,0,0.0016133148658420947,32.4029,-93.8049,ECKERD DRUGS #0561,9194 MANSFIELD RD,SHREVEPORT,71118,,
BE5276325,CHAIN PHARMACY,CADDO,LA,0.3,0.018762062323356758,32.4801,-93.723,"LOUISIANA CVS PHARMACY, L.L.C.",3300 YOUREE DR,SHREVEPORT,71105,DBA: CVS/PHARMACY  # 05329,
BE5276337,CHAIN PHARMACY,SAINT TAMMANY,LA,1.8,0.11031842468379507,30.2842,-89.765,"LOUISIANA CVS PHARMACY, L.L.C.",1305 GAUSE BLVD.,SLIDELL,70458,DBA: CVS/PHARMACY  # 05330,
BE5276351,CHAIN PHARMACY,CADDO,LA,0.6,0.03632393249609933,32.4429,-93.7192,"LOUISIANA CVS PHARMACY, L.L.C.",7004 YOUREE DR,SHREVEPORT,71105,DBA: CVS/PHARMACY  # 05331,
BE5276375,CHAIN PHARMACY,LIVINGSTON,LA,5.5,0.34334605780888816,30.4764,-90.9543,"LOUISIANA CVS PHARMACY, L.L.C.",640 S RANGE AVENUE,DENHAM SPRINGS,70726,DBA: CVS/PHARMACY  # 05334,
BE5276399,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.010315856347317603,30.0027,-90.1358,"LOUISIANA CVS PHARMACY, L.L.C.",1107 VETERANS MEMORIAL BLVD,METAIRIE,70005,DBA: CVS/PHARMACY  # 05337,
BE5276402,CHAIN PHARMACY,TERREBONNE,LA,4.7,0.2935711468857715,29.6067,-90.742,"LOUISIANA CVS PHARMACY, L.L.C.",7015 PARK AVE,HOUMA,70364,DBA: CVS/PHARMACY  # 05338,
BE5276414,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.1,0.008555494645456659,30.4098,-91.0153,"LOUISIANA CVS PHARMACY, L.L.C.",15255 GEORGE ONEAL RD #A,BATON ROUGE,70817,DBA: CVS/PHARMACY  # 05343,
BE5276426,CHAIN PHARMACY,OUACHITA,LA,1.2,0.07205023213732777,32.5516,-92.0778,"LOUISIANA CVS PHARMACY, L.L.C.",2901 STERLINGTON RD,MONROE,71203,DBA: CVS/PHARMACY  # 05344,
BE5276438,CHAIN PHARMACY,WEBSTER,LA,23.8,1.4901112594100965,32.621,-93.2693,"LOUISIANA CVS PHARMACY, L.L.C.",606 HOMER RD.,MINDEN,71055,DBA: CVS/PHARMACY  # 05345,
BE5276440,CHAIN PHARMACY,CADDO,LA,0.7,0.04665352868757277,32.4429,-93.8615,"LOUISIANA CVS PHARMACY, L.L.C.",6935 PINES RD,SHREVEPORT,71129,DBA: CVS/PHARMACY  # 05360,
BE5276452,CHAIN PHARMACY,BOSSIER,LA,5,0.3104074332638309,32.4604,-93.6634,"LOUISIANA CVS PHARMACY, L.L.C.",4890 BARKSDALE BLVD.,BOSSIER CITY,71112,DBA: CVS/PHARMACY  # 05396,
BE5286592,CHAIN PHARMACY,SAINT TAMMANY,LA,0.9,0.05874635938915714,30.4779,-90.1064,"LOUISIANA CVS PHARMACY, L.L.C.",627 W 21ST AVE,COVINGTON,70433,DBA: CVS/PHARMACY  # 05614,
BE5286605,CHAIN PHARMACY,EAST BATON ROUGE,LA,0.2,0.012363817116733643,30.4832,-91.0892,"LOUISIANA CVS PHARMACY, L.L.C.",9006 GREENWELL SPRINGS RD,BATON ROUGE,70814,DBA: CVS/PHARMACY  # 05318,
BE5286617,CHAIN PHARMACY,JEFFERSON,LA,0.2,0.009640126933357203,30.0138,-90.1581,"LOUISIANA CVS PHARMACY, L.L.C.",3535 SEVERN AVE,METAIRIE,70002,DBA: CVS/PHARMACY  # 05342,
